geno_pos	seqname	gene_pos	Kronja_mature_oocyte	Kronja_activated_egg	Samuels_GSC_AHS0	Samuels_GSC_AHS0.5	Samuels_GSC_AHS5	Samuels_GSC_AHS9	Samuels_GSC_AHS18	Samuels_GSC_AHS28	Samuels_GSC_AHS38	Douka_S2_UTD2	dmel_em_0_2h	dmel_em_2_6h	dmel_em_6_12h	dmel_em_12_24h	dmel_larva	dmel_pupa	dmel_female_body	dmel_male_body	dmel_female_head	dmel_male_head	Luo_S2_cell_ago2KD	Luo_S2_cell_ago2KD_serum_starvation	Luo_S2_cell_DMSO	Luo_S2_cell_dsNC	Luo_S2_cell_normal_starvation	Luo_S2_cell_rapamycin	Luo_S2_cell_serum_starvation	Luo_S2_cell_ssNC	Luo_S2_cell_T3	Luo_S2_cell_T6	Luo_S2_cell_T10	Dunn_em02	sum
X_15803767	X	15803767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
X_15803818	X	15803818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X_15804392	X	15804392	1	0	1	0	3	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
X_15804412	X	15804412	1	0	1	1	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
X_15804418	X	15804418	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
X_15804425	X	15804425	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
X_15804500	X	15804500	2	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
X_15804702	X	15804702	1	0	11	13	6	5	5	6	11	0	0	0	2	8	0	7	2	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	85
X_15804820	X	15804820	7	0	4	6	3	4	2	1	1	0	0	0	0	2	0	4	3	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	44
X_15804823	X	15804823	1	0	4	2	1	0	1	0	0	0	0	0	0	0	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
X_15804856	X	15804856	0	0	2	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
X_15804871	X	15804871	11	0	0	3	0	0	2	0	0	0	0	2	0	4	3	5	4	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	40
X_15805046	X	15805046	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6
X_15805050	X	15805050	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
X_15805170	X	15805170	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
X_15805617	X	15805617	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
X_15805622	X	15805622	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13
X_15805822	X	15805822	1	0	2	0	0	0	1	0	0	0	0	0	0	2	3	4	0	4	0	3	1	0	0	0	0	0	0	0	0	0	0	0	21
X_15805832	X	15805832	1	0	0	0	0	0	0	0	0	0	0	0	1	4	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9
X_15805901	X	15805901	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
X_15805930	X	15805930	4	0	0	1	6	0	0	5	0	0	0	0	1	6	1	4	7	7	3	2	0	0	0	0	0	0	0	0	0	0	0	0	47
X_15805945	X	15805945	1	0	1	0	1	0	0	1	0	0	0	0	2	8	4	5	4	5	4	1	0	0	0	0	0	0	0	0	0	0	0	0	37
X_15806016	X	15806016	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
X_15806043	X	15806043	3	0	1	0	3	1	3	0	0	0	0	0	1	3	9	10	6	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	44
X_15806281	X	15806281	0	0	0	3	3	0	0	0	0	0	0	0	0	2	1	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14
X_15812156	X	15812156	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	1	0	1	2	0	0	0	2	0	0	0	13
X_15812269	X	15812269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	4
X_15812334	X	15812334	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6
X_15813587	X	15813587	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	7
X_15813601	X	15813601	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	0	1	1	2	2	0	14
X_15813626	X	15813626	0	0	0	2	0	0	1	0	0	0	1	0	1	0	2	2	1	0	0	0	16	10	0	2	1	1	0	0	5	6	0	0	51
X_15813680	X	15813680	1	0	0	0	0	0	0	0	0	0	0	1	0	3	1	2	1	0	0	0	13	13	3	3	0	5	0	0	11	6	3	0	66
X_15813799	X	15813799	1	0	0	0	0	0	0	0	0	0	1	1	5	5	2	7	3	4	1	0	55	59	28	15	40	33	6	22	79	29	17	1	414
X_15813976	X	15813976	0	0	2	0	0	0	0	0	0	0	3	1	10	17	7	22	19	9	2	1	108	180	102	82	16	85	9	14	117	85	26	0	917
X_15815346	X	15815346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X_15815359	X	15815359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X_15815436	X	15815436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	3
X_15815450	X	15815450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X_15815507	X	15815507	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	6
X_15815528	X	15815528	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
X_15815550	X	15815550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	3
X_15815572	X	15815572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X_15815578	X	15815578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
X_15815583	X	15815583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
X_15815704	X	15815704	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	1	0	1	0	7
X_15818310	X	15818310	0	0	0	0	2	0	0	0	0	0	0	1	3	2	0	0	0	1	0	1	0	2	0	0	0	0	0	0	1	0	0	0	13
X_15818324	X	15818324	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
X_15818363	X	15818363	1	0	0	3	0	0	0	1	0	0	0	3	28	5	0	0	0	1	1	0	1	0	0	0	1	0	0	2	0	0	0	0	47
X_15834359	X	15834359	43	11	68	57	57	31	44	26	23	4	50	52	17	42	40	26	83	167	19	27	67	63	160	43	41	40	12	63	83	95	65	36	1655
X_15834839	X	15834839	9	0	4	3	3	5	1	3	2	0	7	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	43
X_15834880	X	15834880	3	1	1	0	0	0	0	0	0	0	7	6	1	1	3	1	2	2	0	0	11	13	12	2	3	7	1	6	20	12	2	2	119
X_15835242	X	15835242	0	7	0	0	1	0	1	0	0	0	7	2	2	1	0	1	2	4	0	1	0	0	0	0	0	1	0	0	1	0	0	5	36
X_15835322	X	15835322	4	1	1	4	8	9	4	0	1	3	29	26	18	8	5	8	15	26	1	4	83	102	10	10	20	28	14	11	29	20	4	11	517
X_15837834	X	15837834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
X_1584198	X	1584198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X_15844143	X	15844143	1	1	1	6	1	1	4	1	1	0	0	1	0	0	0	0	1	0	0	0	17	7	0	6	3	1	0	10	16	9	2	1	91
X_15844478	X	15844478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	3	0	0	3	2	0	0	0	0	0	0	3	1	0	1	18
X_15844528	X	15844528	3	5	4	1	9	2	5	11	10	11	16	10	4	3	1	9	5	5	1	0	29	63	312	7	97	142	10	1	32	8	4	3	823
X_15852364	X	15852364	2	0	1	2	1	0	0	2	1	0	8	11	22	18	5	1	10	9	10	3	3	4	0	1	2	0	0	3	0	4	1	5	129
X_15852398	X	15852398	2	0	1	2	3	0	0	1	1	0	3	1	2	2	1	3	0	0	11	3	0	0	2	0	0	1	0	1	2	2	0	1	45
X_15852428	X	15852428	31	5	1	0	1	0	1	0	0	0	1	3	2	6	0	0	4	0	1	0	4	8	8	1	2	2	0	2	13	5	0	5	106
X_15852442	X	15852442	6	0	0	2	2	0	4	0	0	0	0	1	0	0	0	3	1	1	2	2	0	7	0	5	1	0	0	0	1	0	1	0	39
X_15852449	X	15852449	10	5	0	5	3	1	2	2	1	0	0	21	1	0	4	9	3	3	6	3	3	9	8	0	1	4	1	0	12	2	0	0	119
X_15852456	X	15852456	23	3	2	2	0	0	1	2	0	0	0	5	0	8	0	4	4	5	4	2	0	1	0	0	0	0	0	0	0	1	0	4	71
X_15852531	X	15852531	42	5	6	9	16	8	5	9	6	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	111
X_15852549	X	15852549	23	79	9	12	12	9	6	8	6	13	7	7	17	38	11	8	8	63	7	8	10	9	1	6	1	2	1	19	14	8	4	16	442
X_15852651	X	15852651	14	0	1	0	0	0	0	0	1	0	4	2	4	3	0	3	4	25	5	2	6	14	0	2	4	1	3	1	4	4	2	4	113
X_15852679	X	15852679	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	4	1	3	19
X_15852683	X	15852683	18	0	2	1	1	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	26	37	5	14	9	3	2	17	26	28	15	0	209
X_15853053	X	15853053	3	4	0	1	0	1	1	0	0	0	4	1	1	8	4	7	9	8	2	2	17	15	10	4	21	11	1	1	25	15	16	0	192
X_15853072	X	15853072	17	6	2	2	0	1	0	0	1	1	1	0	0	0	5	8	5	15	3	8	1	0	7	7	3	0	0	1	5	2	3	5	109
X_15853140	X	15853140	5	1	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	1	1	0	2	0	0	0	3	1	1	0	19
X_15853143	X	15853143	32	8	6	2	3	5	1	2	3	0	3	2	5	12	14	18	20	17	6	3	35	51	21	9	27	32	5	7	50	27	18	5	449
X_15853155	X	15853155	5	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	1	0	2	0	0	1	0	4	1	0	0	20
X_15857418	X	15857418	0	2	9	1	2	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0	1	2	0	7	0	0	0	0	1	1	0	0	31
X_15857527	X	15857527	8	3	1	0	1	1	0	0	0	1	10	10	7	5	7	1	4	8	3	3	14	24	2	3	16	5	2	9	23	6	2	4	183
X_15857533	X	15857533	6	2	0	2	2	2	0	0	4	0	8	3	2	3	2	2	11	7	3	3	4	3	9	1	5	0	0	4	3	5	7	5	108
X_15857592	X	15857592	15	4	0	3	4	0	0	1	0	0	4	7	4	14	5	5	23	11	5	2	40	57	11	14	10	23	4	8	53	17	12	3	359
X_15857651	X	15857651	2	3	1	0	0	0	2	0	0	2	5	2	2	2	0	2	3	1	1	0	9	17	14	6	4	9	1	4	36	22	8	1	159
X_15857661	X	15857661	22	7	0	0	2	1	2	0	1	0	7	2	4	3	2	2	1	1	0	1	2	2	2	0	0	2	0	2	3	2	4	4	81
X_15857739	X	15857739	3	4	4	3	11	2	3	4	3	5	1	5	0	2	6	10	3	3	1	2	2	2	3	3	5	2	0	1	13	1	3	2	112
X_15857774	X	15857774	30	11	7	6	3	1	1	5	1	0	7	8	3	5	8	13	6	13	9	3	11	25	10	8	28	15	2	1	17	10	7	5	279
X_15859316	X	15859316	7	17	0	0	1	1	0	0	0	1	13	2	0	0	0	1	1	3	1	1	10	7	4	6	6	2	0	3	14	7	6	14	128
X_15860151	X	15860151	120	24	8	1	8	1	1	5	0	28	25	2	2	13	2	2	3	7	2	0	13	10	2	2	13	6	4	2	8	8	6	9	337
X_15860291	X	15860291	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0	2	6	3	0	0	1	1	3	7	5	0	0	35
X_15860320	X	15860320	2	0	0	3	2	1	1	1	3	0	2	1	1	1	1	0	5	0	1	1	1	5	2	1	1	1	1	1	4	0	0	1	44
X_15860956	X	15860956	15	8	1	4	0	2	1	0	0	0	5	0	1	4	2	7	0	2	0	0	16	4	5	6	0	3	0	1	9	6	0	0	102
X_15861119	X	15861119	8	5	1	0	0	0	0	0	0	0	15	1	0	3	1	2	2	0	2	0	4	8	5	3	1	2	0	2	7	4	0	1	77
X_15861257	X	15861257	33	16	21	9	54	24	14	38	21	51	50	9	0	47	10	16	8	14	10	11	129	160	0	58	8	0	1	36	114	49	22	12	1045
X_15861278	X	15861278	4	4	2	1	5	7	3	9	2	2	26	6	6	29	0	2	4	7	3	3	34	47	4	3	1	2	0	12	32	8	5	1	274
X_15861387	X	15861387	9	20	4	3	6	4	4	2	1	0	25	10	5	40	4	14	14	29	3	4	12	47	8	10	4	23	0	9	42	23	10	9	398
X_15861427	X	15861427	163	193	11	13	33	16	23	3	8	0	442	97	54	268	146	65	574	239	64	43	283	348	92	77	26	73	15	38	228	101	65	416	4217
X_15870216	X	15870216	53	10	1	0	1	0	1	0	0	0	1	2	1	3	1	0	0	2	0	0	25	27	45	14	5	11	1	12	37	39	13	3	308
X_15870238	X	15870238	10	2	0	0	1	0	0	0	0	0	2	3	0	1	2	1	3	1	2	0	5	7	9	3	2	0	0	4	20	11	9	0	98
X_15870256	X	15870256	0	3	0	0	1	0	0	0	0	0	2	0	2	3	0	2	0	1	1	2	2	2	0	0	1	0	1	0	1	0	0	3	27
X_15870272	X	15870272	175	31	8	9	10	11	6	2	1	1	34	5	12	9	3	1	4	9	3	2	18	14	12	6	0	0	1	2	22	6	2	23	442
X_15870330	X	15870330	3	4	3	1	6	2	2	1	1	0	0	0	0	0	0	0	0	0	1	0	1	3	0	1	0	0	0	2	8	7	5	0	51
X_15870334	X	15870334	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	1	0	0	0	0	2	1	1	19
X_15870340	X	15870340	0	0	1	0	3	0	0	1	0	0	2	0	1	3	1	2	1	2	1	0	12	20	13	4	1	3	0	0	21	10	2	3	107
X_15870401	X	15870401	25	4	4	4	10	4	2	3	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	2	1	0	1	64
X_15870469	X	15870469	5	3	0	0	0	0	0	0	0	0	5	6	12	3	4	8	1	1	4	10	2	6	2	0	2	0	0	0	1	2	2	5	84
X_15870519	X	15870519	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	9	2	1	0	0	0	0	1	1	2	0	23
X_15870564	X	15870564	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
X_15870568	X	15870568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	3
X_15870572	X	15870572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X_15871419	X	15871419	14	6	3	2	1	2	3	0	1	0	5	4	5	1	2	5	1	1	3	0	6	3	6	0	1	6	0	1	10	4	0	9	105
X_15871510	X	15871510	1	5	0	0	2	0	0	0	1	0	3	2	1	1	0	4	6	1	1	2	1	0	0	0	0	0	0	0	0	0	1	7	39
X_15871880	X	15871880	3	1	0	1	0	0	0	0	1	0	15	3	9	7	4	5	5	2	1	1	19	22	0	3	0	10	0	2	4	0	2	9	129
X_15871943	X	15871943	1	2	0	0	1	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10
X_15872084	X	15872084	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	1	2	2	1	0	4	0	1	0	0	0	0	4	0	0	0	20
X_15887031	X	15887031	0	0	0	0	0	1	2	1	0	0	0	2	0	2	0	0	0	0	1	0	3	9	1	0	1	0	0	2	4	1	0	0	30
X_15887039	X	15887039	0	0	0	1	0	0	0	0	0	0	0	2	4	6	0	1	0	1	0	1	3	5	2	0	1	0	1	0	4	0	2	1	35
X_15887119	X	15887119	0	3	0	2	0	1	1	0	0	0	2	4	0	1	0	1	0	0	1	1	3	5	1	5	3	0	0	0	5	2	0	4	45
X_15887127	X	15887127	0	0	0	0	0	0	0	0	0	0	1	2	3	4	0	1	1	0	2	0	0	1	0	2	0	0	0	0	0	0	0	7	24
X_15887179	X	15887179	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	1	0	0	2	0	2	0	0	9
X_15887196	X	15887196	0	3	0	0	0	0	0	0	0	0	4	1	2	2	1	0	5	2	0	0	11	12	17	3	1	21	0	15	11	25	9	2	147
X_15887217	X	15887217	3	11	2	2	2	0	0	1	0	0	11	1	4	1	0	2	1	4	1	0	1	6	4	2	0	9	0	2	7	4	0	14	95
X_15887242	X	15887242	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	9	0	3	0	0	1	11	0	6	0	39
X_15887293	X	15887293	1	3	7	16	21	22	10	20	16	0	1	2	3	4	1	0	3	0	0	0	29	25	9	10	23	13	3	13	41	20	11	0	327
X_15889728	X	15889728	45	34	5	2	7	1	2	0	4	0	2	4	1	1	5	12	21	37	4	5	22	17	3	13	0	0	0	7	19	18	7	4	302
X_15889944	X	15889944	129	80	10	0	1	0	0	9	3	0	47	53	5	34	31	27	78	199	35	9	17	25	8	10	2	3	2	10	44	21	2	12	906
X_15889984	X	15889984	17	18	7	6	8	2	2	0	0	0	15	11	0	4	0	3	3	32	0	0	6	11	2	1	1	0	1	2	7	2	0	7	168
X_15890101	X	15890101	0	8	0	0	0	0	0	0	0	0	2	0	0	1	5	0	2	3	1	0	8	14	7	4	53	14	3	2	26	12	1	2	168
X_15890595	X	15890595	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	8	0	0	1	0	0	3	2	0	0	23
X_15892336	X	15892336	45	3	1	0	0	0	0	0	1	0	9	1	0	16	1	0	6	12	21	30	13	28	8	2	3	3	1	0	1	10	1	6	222
X_15892399	X	15892399	11	3	0	2	3	1	1	0	0	0	4	8	0	2	3	1	3	13	9	5	3	9	0	3	2	0	0	0	2	3	1	12	104
X_15892445	X	15892445	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	2	2	2	1	0	4	2	3	0	5	5	1	3	0	36
X_15909121	X	15909121	0	10	2	1	5	7	1	6	5	1	56	59	10	4	1	2	8	2	2	1	47	58	22	4	25	34	5	10	41	25	9	15	478
X_15909172	X	15909172	16	60	8	6	8	2	7	8	6	0	7	0	1	1	1	2	2	1	0	0	5	5	2	2	2	4	0	0	1	0	0	0	157
X_15909250	X	15909250	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	3	3	0	0	1	0	0	0	0	3	1	1	17
X_15909258	X	15909258	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	3	0	0	0	0	2	2	1	0	1	1	0	10	2	0	1	26
X_15909262	X	15909262	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	4	0	0	0	20	11	11	3	0	7	0	3	5	2	2	0	70
X_15909266	X	15909266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	1	0	0	0	1	1	1	1	0	9
X_15909293	X	15909293	0	4	0	0	0	0	0	0	0	2	4	5	3	2	2	0	2	3	3	0	0	1	0	0	0	0	0	0	1	0	0	3	35
X_15909335	X	15909335	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	7
X_15909372	X	15909372	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
X_15909399	X	15909399	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5
X_15909407	X	15909407	1	1	0	0	0	0	0	0	0	0	0	2	1	0	1	0	1	0	1	0	2	1	0	0	0	0	1	0	1	0	0	0	13
X_15909412	X	15909412	1	11	0	0	0	0	0	0	0	0	6	4	5	4	6	1	9	7	0	0	2	6	0	3	0	0	0	3	0	0	0	1	69
X_15909421	X	15909421	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	5
X_15909455	X	15909455	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6
X_15909479	X	15909479	0	4	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	10
X_15909485	X	15909485	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	4	6	0	1	0	0	0	0	3	0	2	1	21
X_15909489	X	15909489	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	2	0	0	0	36	50	17	70	0	8	1	13	1	28	12	0	245
X_15909577	X	15909577	7	24	28	43	36	29	32	25	26	0	40	17	9	1	8	2	7	6	1	1	65	75	19	17	13	10	10	40	65	57	30	25	768
X_15909656	X	15909656	0	9	0	3	2	2	1	4	0	0	3	1	0	0	1	0	0	1	0	0	2	3	8	0	3	4	0	1	5	11	2	0	66
X_15910928	X	15910928	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	6
X_15911431	X	15911431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X_15911440	X	15911440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X_15911495	X	15911495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
X_15911571	X	15911571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X_15911987	X	15911987	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
X_15912040	X	15912040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4
X_15912062	X	15912062	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
X_15921988	X	15921988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X_15921994	X	15921994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X_15926021	X	15926021	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6
X_15926044	X	15926044	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	9
X_15926067	X	15926067	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	10
X_15926088	X	15926088	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	1	0	12	11	0	0	0	0	0	0	0	0	0	0	0	0	33
X_15933593	X	15933593	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
X_15933684	X	15933684	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	1	1	3	2	0	3	0	0	2	1	1	0	20
X_15939144	X	15939144	5	4	0	1	0	0	0	0	0	0	70	45	4	7	11	13	16	28	10	6	43	96	25	17	17	18	3	20	81	25	23	56	644
X_15939220	X	15939220	125	76	13	4	20	7	10	10	0	2	74	21	1	15	55	42	41	73	11	32	180	297	62	29	88	98	21	33	314	106	48	46	1954
X_15941294	X	15941294	18	68	58	43	127	94	30	120	104	0	18	16	5	1	5	1	22	3	2	4	55	47	50	55	16	25	6	29	57	46	31	15	1171
X_15941341	X	15941341	19	38	1	0	0	0	0	1	0	1	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	67
X_15941360	X	15941360	14	16	4	0	4	3	1	4	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	55
X_15941390	X	15941390	1	7	0	0	0	0	0	0	0	0	5	6	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	4	2	2	0	30
X_15941399	X	15941399	0	7	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	2	0	0	2	21
X_15941432	X	15941432	4	8	0	0	0	0	0	0	0	0	9	7	0	0	0	0	1	0	1	0	4	3	3	5	1	0	0	0	2	1	1	2	52
X_15942391	X	15942391	2	8	0	7	4	0	1	1	3	0	24	14	3	2	1	1	3	1	1	1	15	8	1	18	2	1	0	11	28	22	11	8	202
X_15944922	X	15944922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X_15944978	X	15944978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
