trid	gene	dmel_tr_len	S2_tr_mRNA	S2_tr_mRNA_rpkm	S2_tr_rank
FBtr0336760	FBgn0037659	5356	2180.99279	24.7815289950458	4
FBtr0336761	FBgn0010222	1233	1316.7099	64.9892404391525	2
FBtr0336762	FBgn0037344	8284	4987.50381999996	36.6401791082234	2
FBtr0336763	FBgn0037340	774	300.377960000002	23.6179141513175	2
FBtr0336764	FBgn0039602	4091	929.50138	13.8272239302915	2
FBtr0336765	FBgn0264324	7249	2557.69000000001	21.4725806493375	3
FBtr0336766	FBgn0264324	8052	2689.24209000001	20.3254687668854	5
FBtr0336767	FBgn0015589	8317	11093.70077	81.1753524365015	2
FBtr0336768	FBgn0024273	2734	856.153309999994	19.0575675004503	4
FBtr0336769	FBgn0037332	3829	757.044509999995	12.0323507912424	1
FBtr0336770	FBgn0051550	2700	1442.14754	32.5057631194579	3
FBtr0336771	FBgn0037336	5863	1533.74637	15.9201842816802	3
FBtr0336772	FBgn0026056	2515	511.719109999996	12.3824927775691	1
FBtr0336774	FBgn0013812	14010	5.10170000000001	0.0221610951479813	2
FBtr0336775	FBgn0259244	5659	25.1592900000002	0.270565939465756	9
FBtr0336776	FBgn0259244	5644	25.1592900000002	0.271285019744279	7
FBtr0336777	FBgn0259244	3540	19.1587600000002	0.32936585317443	1
FBtr0336778	FBgn0259244	3555	19.1587600000002	0.327976123836142	2
FBtr0336779	FBgn0259244	3646	15.0015100000001	0.250399091235357	12
FBtr0336780	FBgn0259244	3631	15.0015100000001	0.251433513259188	11
FBtr0336781	FBgn0259244	4267	19.1587600000002	0.273249383697559	5
FBtr0336782	FBgn0259244	4282	19.1587600000002	0.272292181279188	6
FBtr0336783	FBgn0020910	1610	77366.2942900001	2924.42411343264	2
FBtr0336784	FBgn0037878	1250	1468.49874	71.495383833412	1
FBtr0336786	FBgn0036890	2423	1.43158	0.0359564365949843	3
FBtr0336787	FBgn0039594	3586	2.23554	0.0379390626451684	3
FBtr0336788	FBgn0027655	11917	4022.24309000001	20.5407270573112	2
FBtr0336789	FBgn0039597	1325	0	0	1
FBtr0336790	FBgn0039595	1994	0	0	3
FBtr0336793	FBgn0265063	450	0	0	1
FBtr0336797	FBgn0000083	1456	5505.86985000001	230.133055156968	6
FBtr0336798	FBgn0000083	1457	5611.08125000001	234.369688356926	5
FBtr0336802	FBgn0053494	849	19.6817400000001	1.41081554735636	2
FBtr0336804	FBgn0004509	3735	1162.82652000001	18.9469259883648	5
FBtr0336805	FBgn0004509	6225	1378.08331999998	13.472573365375	9
FBtr0336806	FBgn0004509	5346	1439.33260999999	16.3850076113441	6
FBtr0336809	FBgn0265082	5038	4357.07843999998	52.6322155808017	1
FBtr0336810	FBgn0265082	2537	1845.85011	44.2782452478179	3
FBtr0336811	FBgn0265082	5026	4344.69110999998	52.6078869059574	2
FBtr0336812	FBgn0265082	15976	2557.44638999951	9.74210763771954	4
FBtr0336813	FBgn0038107	851	844.977780000001	60.4268792172489	2
FBtr0336814	FBgn0265083	707	844.545620000001	72.6972758369859	1
FBtr0336817	FBgn0032770	690	8.80067	0.776213304901817	3
FBtr0336818	FBgn0032770	572	8.06151000000001	0.857698805235463	2
FBtr0336819	FBgn0032773	1916	8.00049000000002	0.254118052782176	1
FBtr0336820	FBgn0024245	2639	1062.57463	24.5038592450123	2
FBtr0336822	FBgn0261058	1234	0	0	1
FBtr0336824	FBgn0086657	2551	659.894410000003	15.7426713009339	2
FBtr0336825	FBgn0032877	1062	182.87092	10.4793554117616	1
FBtr0336829	FBgn0016054	2044	339.274010000003	10.101459740582	2
FBtr0336830	FBgn0016054	1989	336.991040000003	10.3109340159335	1
FBtr0336831	FBgn0051660	5128	1.65114	0.019595227904644	5
FBtr0336832	FBgn0031645	2300	36.4262900000004	0.963832445014265	2
FBtr0336833	FBgn0041150	3534	804.14607	13.8478654611015	6
FBtr0336834	FBgn0041150	3462	802.25542	14.1026274465533	3
FBtr0336835	FBgn0000286	3576	387.857729999999	6.60069062924129	3
FBtr0336838	FBgn0031219	818	0	0	2
FBtr0336840	FBgn0086442	3899	1662.93783000001	25.9559670885654	1
FBtr0336841	FBgn0086442	3805	1517.70125000001	24.2742638142299	3
FBtr0336842	FBgn0263198	3153	3717.21348999999	71.7476978728317	3
FBtr0336843	FBgn0261396	1692	3212.10248	115.53231371628	1
FBtr0336844	FBgn0032749	3466	3.00033	0.0526811082920117	1
FBtr0336846	FBgn0040496	2130	0.35	0.0100000662632962	3
FBtr0336847	FBgn0032281	482	0	0	2
FBtr0336848	FBgn0032281	563	0	0	1
FBtr0336850	FBgn0032283	943	0	0	1
FBtr0336851	FBgn0032282	983	0	0	1
FBtr0336853	FBgn0265084	6153	1.75699	0.0173778807007086	1
FBtr0336855	FBgn0032470	2105	32.92398	0.951863482752041	1
FBtr0336859	FBgn0028862	4083	0	0	1
FBtr0336860	FBgn0028862	2977	0	0	2
FBtr0336862	FBgn0045842	2134	313.943049999999	8.95304763044556	7
FBtr0336863	FBgn0045842	2048	313.197869999999	9.30686221540802	6
FBtr0336864	FBgn0027559	1391	333.696009999999	14.5995113713234	1
FBtr0336870	FBgn0050462	2251	9.60867000000003	0.259777910992667	2
FBtr0336871	FBgn0029506	1381	4620.06561999999	203.595841079661	2
FBtr0336872	FBgn0033130	1140	1.00012	0.0533902184404959	1
FBtr0336873	FBgn0016032	923	171.311089999999	11.2953115492582	2
FBtr0336874	FBgn0033137	2892	18.63969	0.392242667280329	2
FBtr0336876	FBgn0011217	1913	10399.2609	330.827757344815	2
FBtr0336877	FBgn0038257	1102	696.180939999997	38.4463372609524	2
FBtr0336878	FBgn0038257	1297	734.404559999997	34.4595677551767	4
FBtr0336879	FBgn0067317	463	2.2654	0.297768218083405	2
FBtr0336882	FBgn0000635	3352	72.4295699999998	1.3150017590939	4
FBtr0336884	FBgn0000635	4893	74.4297899999998	0.925733573957934	7
FBtr0336885	FBgn0250903	510	329.06342	39.2666514861694	1
FBtr0336886	FBgn0085470	1462	807.323570000003	33.6058354256625	1
FBtr0336895	FBgn0004028	1159	2.00005	0.105019961268825	5
FBtr0336896	FBgn0004028	1345	2.00005	0.0904967547290472	12
FBtr0336897	FBgn0004028	1347	2.00005	0.0903623868675341	13
FBtr0336898	FBgn0031032	2768	0.8181	0.0179868347102659	2
FBtr0336899	FBgn0030208	2473	1909.7692	46.9971157141618	4
FBtr0336901	FBgn0052687	2803	87.3097500000004	1.89563222870374	2
FBtr0336902	FBgn0085443	3089	640.415709999999	12.6170697977145	12
FBtr0336903	FBgn0085443	2896	637.736009999999	13.4016051929597	11
FBtr0336904	FBgn0085443	6738	2080.20779000001	18.7884151843427	10
FBtr0336905	FBgn0030164	1241	0	0	2
FBtr0336906	FBgn0030164	1227	0	0	3
FBtr0336907	FBgn0030163	1176	0	0	3
FBtr0336908	FBgn0260991	2459	3704.01856	91.6703864709468	1
FBtr0336909	FBgn0033160	2610	2516.90808	58.6869155363686	1
FBtr0336911	FBgn0033174	2177	279.533419999999	7.81429398198879	2
FBtr0336912	FBgn0010548	2115	3721.07349000001	107.071111830284	4
FBtr0336916	FBgn0000352	4416	1621.27933000001	22.343089128944	1
FBtr0336918	FBgn0033183	2204	1335.51215	36.8765845090501	1
FBtr0336919	FBgn0052817	837	17.62962	1.2818344231406	3
FBtr0336920	FBgn0029524	787	31.12493	2.40684480667334	3
FBtr0336921	FBgn0029524	526	18.86385	2.18252399489014	4
FBtr0336922	FBgn0030151	1491	2576.79977	105.176197743863	4
FBtr0336923	FBgn0052698	8207	171.149829999999	1.26913106763477	3
FBtr0336924	FBgn0039966	1050	160.557470000001	9.30584155704258	3
FBtr0336925	FBgn0033185	2368	533.260629999998	13.7047860567604	2
FBtr0336926	FBgn0040513	933	183.490150000001	11.9686605204423	1
FBtr0336928	FBgn0034883	1138	0	0	1
FBtr0336929	FBgn0034885	1271	4.00044000000001	0.191547570249266	6
FBtr0336935	FBgn0033443	2246	1.00012	0.0270992204016764	1
FBtr0336936	FBgn0033442	1708	0	0	1
FBtr0336939	FBgn0033188	2102	2781.60388	80.533580592436	4
FBtr0336940	FBgn0265487	5430	578.688929999992	6.48574369146566	7
FBtr0336941	FBgn0265487	5337	578.688929999992	6.59876114758451	5
FBtr0336942	FBgn0265487	5379	578.688929999992	6.54723707838976	6
FBtr0336949	FBgn0016930	2826	522.827860000005	11.2590306443772	1
FBtr0336950	FBgn0024232	6626	0.95215	0.00874517243207825	5
FBtr0336953	FBgn0036010	1755	0	0	1
FBtr0336954	FBgn0035019	1719	1.00008	0.0354057095522517	1
FBtr0336955	FBgn0037501	1935	0	0	1
FBtr0336956	FBgn0038153	2415	0	0	1
FBtr0336957	FBgn0029965	1968	0	0	1
FBtr0336959	FBgn0031634	2938	1.00011	0.0207162152643649	2
FBtr0336960	FBgn0031634	3139	1.00011	0.0193896911266977	3
FBtr0336961	FBgn0031633	1352	1203.44493	54.1706400342464	2
FBtr0336962	FBgn0031632	3932	1.00011	0.0154792066242889	2
FBtr0336963	FBgn0038789	2037	0.47828	0.0142891247700846	1
FBtr0336964	FBgn0030385	1980	0	0	1
FBtr0336965	FBgn0051423	1815	0.76111	0.0255202682781428	1
FBtr0336966	FBgn0051424	1779	2.00016	0.0684231756271171	1
FBtr0336967	FBgn0051718	2203	1.10719	0.030585958458862	1
FBtr0336968	FBgn0051718	2263	1.10719	0.0297750183318043	2
FBtr0336969	FBgn0046113	3004	0	0	1
FBtr0336970	FBgn0259215	2742	0	0	1
FBtr0336971	FBgn0259683	2368	35.0549300000002	0.90091090333205	3
FBtr0336972	FBgn0029835	2827	0.1961	0.00422149444410025	2
FBtr0336974	FBgn0040849	2345	0.28572	0.00741501836948567	1
FBtr0336975	FBgn0030739	3558	505.258860000004	8.64216255572985	1
FBtr0336976	FBgn0030738	3003	1454.29326	29.4721009449071	2
FBtr0336977	FBgn0027521	3215	16.00114	0.302889616008919	2
FBtr0336978	FBgn0261444	8745	5112.96066000001	35.5817311787847	8
FBtr0336983	FBgn0034462	984	0	0	2
FBtr0336989	FBgn0031238	1799	464.079580000001	15.6991353205319	3
FBtr0336990	FBgn0022246	1105	297.233050000001	16.3700217626806	2
FBtr0336994	FBgn0260226	440	0	0	1
FBtr0336996	FBgn0033192	7819	8.22358	0.0640065096679635	1
FBtr0336997	FBgn0050491	1088	113.42231	6.34430465209545	1
FBtr0336998	FBgn0050495	1939	27.8553600000001	0.874269652292611	2
FBtr0336999	FBgn0033203	1381	0	0	1
FBtr0337000	FBgn0033204	1233	437.16917	21.5774881784626	2
FBtr0337001	FBgn0032252	3285	38.6180400000002	0.715433531273645	2
FBtr0337002	FBgn0032256	1880	280.066860000001	9.06605417456924	1
FBtr0337003	FBgn0032256	1988	290.802870000001	8.90218766190835	2
FBtr0337004	FBgn0032261	889	308.279529999999	21.1036397230465	2
FBtr0337008	FBgn0051719	2715	0.18369	0.00411746690466446	1
FBtr0337009	FBgn0039249	2945	502.480360000001	10.3836066829886	3
FBtr0337010	FBgn0039249	2903	496.863720000002	10.4160891331661	2
FBtr0337011	FBgn0039251	1429	32.8316000000001	1.39821596296907	1
FBtr0337012	FBgn0039254	1214	230.856239999999	11.5727712290873	1
FBtr0337013	FBgn0051279	649	5.00031000000001	0.468885356583133	1
FBtr0337014	FBgn0051279	643	4.70031000000001	0.444866769187347	2
FBtr0337015	FBgn0038429	1754	216.946060000001	7.52725476127225	2
FBtr0337016	FBgn0038428	1111	865.777009999996	47.4249003715517	2
FBtr0337017	FBgn0038427	3473	1232.54044	21.5978654385007	2
FBtr0337018	FBgn0037796	2492	0	0	2
FBtr0337019	FBgn0037796	1966	0	0	3
FBtr0337020	FBgn0040238	2930	1606.92481	33.3766214097386	2
FBtr0337021	FBgn0027083	2337	430.337729999999	11.2063749461709	2
FBtr0337022	FBgn0026565	1456	0.52176	0.0218084019655313	2
FBtr0337023	FBgn0037461	989	0	0	2
FBtr0337024	FBgn0250846	2336	0	0	1
FBtr0337025	FBgn0250846	784	0	0	3
FBtr0337026	FBgn0039050	1677	1.00011	0.0362935244166393	3
FBtr0337027	FBgn0039051	1373	0.36018	0.0159648004080759	2
FBtr0337028	FBgn0039054	2460	502.878100000001	12.4406207974772	2
FBtr0337029	FBgn0033777	841	255.089929999999	18.4591524124414	3
FBtr0337030	FBgn0011655	3425	1637.34747	29.0934158144451	3
FBtr0337031	FBgn0039861	2123	451.647450000001	12.9468466871569	1
FBtr0337032	FBgn0039861	2579	524.338079999995	12.3729852207466	3
FBtr0337033	FBgn0039859	810	126.00806	9.46733496607067	2
FBtr0337034	FBgn0013813	13511	2.87282	0.012940032242971	1
FBtr0337035	FBgn0051051	853	0	0	1
FBtr0337036	FBgn0038603	1427	1.00011	0.0426518853866182	1
FBtr0337037	FBgn0038603	1537	1.00011	0.0395993756972701	2
FBtr0337038	FBgn0261649	7061	31.2970799999998	0.269744156552314	5
FBtr0337039	FBgn0261649	7016	31.2970799999998	0.271474271581512	4
FBtr0337040	FBgn0039368	881	0	0	2
FBtr0337041	FBgn0053170	357	446.206980000001	76.0645990557783	1
FBtr0337042	FBgn0038491	1855	280.63354	9.20682943526873	2
FBtr0337043	FBgn0038488	3789	679.039009999995	10.9064787189407	2
FBtr0337044	FBgn0038965	1716	798.988030000001	28.3359270876232	3
FBtr0337045	FBgn0038967	3080	0	0	2
FBtr0337046	FBgn0038961	1876	526.242880000006	17.0713487943226	2
FBtr0337047	FBgn0038956	1471	1.00002	0.0413723747570045	2
FBtr0337048	FBgn0037801	3074	2.00022	0.0395993756972701	1
FBtr0337049	FBgn0262617	5525	957.690309999987	10.5489017567919	5
FBtr0337050	FBgn0262617	9381	961.984359999968	6.24070009084065	8
FBtr0337051	FBgn0037807	2601	2765.65435999999	64.7100875649219	2
FBtr0337052	FBgn0004395	6109	1990.79846999999	19.8322327217128	7
FBtr0337053	FBgn0266599	2336	57742.0388100002	1504.29742711811	4
FBtr0337054	FBgn0263740	2062	5026.19198999999	148.342245791691	3
FBtr0337055	FBgn0026189	3442	10021.91404	177.196134766477	5
FBtr0337056	FBgn0026189	4046	12473.32955	187.616467700708	4
FBtr0337057	FBgn0001139	3918	4200.91291999997	65.2519784994514	9
FBtr0337058	FBgn0039408	660	0	0	2
FBtr0337059	FBgn0043069	1488	2.00001	0.0817981860273681	1
FBtr0337060	FBgn0038465	2390	4090.61276999999	104.160943638308	2
FBtr0337061	FBgn0004577	2552	0.54171	0.0129181588192948	2
FBtr0337062	FBgn0038469	2214	7.47695000000002	0.20552340986303	2
FBtr0337063	FBgn0038462	1089	247.13871	13.8110701937831	1
FBtr0337064	FBgn0038461	1216	313.735850000001	15.7016397695852	2
FBtr0337065	FBgn0038460	752	19.35468	1.56632756738383	2
FBtr0337069	FBgn0039039	1579	1.00011	0.0385460674139988	2
FBtr0337071	FBgn0085404	2070	0	0	3
FBtr0337072	FBgn0037611	816	81.7860500000002	6.09963028133839	1
FBtr0337073	FBgn0037617	1553	417.180910000001	16.3481046164219	2
FBtr0337074	FBgn0037613	2904	479.207580000002	10.0424922173862	3
FBtr0337075	FBgn0265158	384	0	0	1
FBtr0337079	FBgn0028895	1346	70.92809	3.20691642506655	1
FBtr0337080	FBgn0040984	538	0	0	1
FBtr0337081	FBgn0000250	1999	828.636430000004	25.227003378012	3
FBtr0337082	FBgn0000339	1132	377.682399999999	20.3046149076324	3
FBtr0337087	FBgn0038092	1631	0.1961	0.00731708448404132	1
FBtr0337088	FBgn0038097	1213	0	0	1
FBtr0337091	FBgn0032587	4576	922.144629999991	12.263867864167	4
FBtr0337093	FBgn0038087	3196	0	0	1
FBtr0337094	FBgn0038197	3450	503.668390000001	8.88464413678681	2
FBtr0337095	FBgn0010340	1200	191.93259	9.73378870600791	2
FBtr0337096	FBgn0020510	2376	2053.22064	52.5900546239138	2
FBtr0337097	FBgn0020510	2294	1956.19824	51.8960002633274	4
FBtr0337100	FBgn0014141	8377	12738.6512600001	92.5442349909442	6
FBtr0337101	FBgn0014141	8067	12129.2328100001	91.5030798430567	8
FBtr0337102	FBgn0014141	8392	12738.9454100001	92.3809530226799	7
FBtr0337103	FBgn0020379	4329	245.79073	3.45535243382201	6
FBtr0337104	FBgn0020379	3861	225.128280000001	3.54849901120382	5
FBtr0337105	FBgn0020379	4760	340.086360000001	4.34807170952465	4
FBtr0337106	FBgn0020379	4268	319.423910000001	4.55467557019207	1
FBtr0337107	FBgn0020379	4694	337.28855	4.37293427486934	2
FBtr0339071	FBgn0265174	1791	723.267839999999	24.5763852191381	1
FBtr0339072	FBgn0265174	1851	725.901669999999	23.8663394695649	3
FBtr0339073	FBgn0265174	1780	705.501469999998	24.1208360931888	2
FBtr0339074	FBgn0265194	7239	926.625329999978	7.79004610489189	1
FBtr0339075	FBgn0265194	4880	550.078070000001	6.85991834278127	9
FBtr0339076	FBgn0265194	7028	882.487279999981	7.64172031017919	4
FBtr0339077	FBgn0265194	7114	890.687939999978	7.61949429070509	5
FBtr0339078	FBgn0265194	7253	882.487279999981	7.40466156624009	8
FBtr0339079	FBgn0265194	7419	948.810439999977	7.78302670282246	2
FBtr0339080	FBgn0265194	7700	959.761599999977	7.58555010817798	7
FBtr0339081	FBgn0265194	7638	952.231889999977	7.5871296359519	6
FBtr0339082	FBgn0265194	6833	860.337149999979	7.66252126181397	3
FBtr0339084	FBgn0265177	426	275.029699999999	39.2902174910639	2
FBtr0339085	FBgn0265177	456	294.861859999999	39.3521255328632	1
FBtr0339086	FBgn0265178	2131	2131.02554	60.858275493322	1
FBtr0339087	FBgn0265178	2010	1906.57252	57.7260323684587	2
FBtr0339088	FBgn0265191	2378	501.699620000001	12.8394481752929	1
FBtr0339089	FBgn0265191	2504	337.885119999999	8.21200450180649	6
FBtr0339090	FBgn0265191	3014	507.700240000002	10.2512908988802	4
FBtr0339091	FBgn0265191	2447	502.574120000001	12.4991531201167	2
FBtr0339092	FBgn0265191	2010	333.872869999999	10.1087978025458	5
FBtr0339093	FBgn0265191	2404	473.065980000001	11.9757215865472	3
FBtr0339094	FBgn0265180	1836	70.3436299999998	2.33166705159926	1
FBtr0339095	FBgn0265180	2123	44.6012100000001	1.27853047311944	2
FBtr0339096	FBgn0265193	1349	268.123170000001	12.0958622559025	1
FBtr0339097	FBgn0265182	2696	14.0013700000001	0.31605675833495	1
FBtr0339098	FBgn0265182	3629	14.0013700000001	0.234799950529354	2
FBtr0339099	FBgn0265192	1899	684.323790000003	21.9306301256625	4
FBtr0339100	FBgn0265192	1578	629.143700000002	24.2637146620647	3
FBtr0339101	FBgn0265192	1419	573.093280000001	24.5786122034754	2
FBtr0339102	FBgn0265192	1667	686.896020000003	25.0766683950094	1
FBtr0339103	FBgn0265184	1490	194.092060000001	7.92749429014901	1
FBtr0339104	FBgn0265185	1067	378.658259999999	21.5972001128335	1
FBtr0339105	FBgn0265185	1100	383.258429999999	21.203788707557	2
FBtr0339106	FBgn0265186	1860	102.709040000001	3.36054846150268	1
FBtr0339107	FBgn0265186	1796	78.1389400000001	2.64774172859393	2
FBtr0339108	FBgn0265187	2745	1.00008	0.0221721000802625	3
FBtr0339109	FBgn0265187	2651	1.00008	0.0229582854471221	2
FBtr0339110	FBgn0265187	2538	1.00008	0.0239804628527662	1
FBtr0339111	FBgn0265188	468	0	0	1
FBtr0339112	FBgn0265190	1764	1074.5917	37.0731371537977	1
FBtr0339113	FBgn0265189	1826	513.771759999999	17.1231591334188	1
FBtr0339114	FBgn0033214	1390	3.39227999999999	0.148522184561529	3
FBtr0339115	FBgn0033214	1678	3.39227999999999	0.12303089185967	4
FBtr0339116	FBgn0033214	1203	3.39227999999999	0.17160917418165	1
FBtr0339117	FBgn0003733	3116	2.41319	0.0471312008065448	1
FBtr0339118	FBgn0085245	1590	1.00011	0.0382793965073611	1
FBtr0339119	FBgn0033226	1668	1153.54844	42.0876063459641	6
FBtr0339120	FBgn0033226	1756	1382.62931	47.9176691318514	1
FBtr0339121	FBgn0050377	4078	5.74557000000001	0.085743327915972	2
FBtr0339122	FBgn0027548	3084	1631.39707000001	32.1928736777117	1
FBtr0339123	FBgn0033246	7741	12132.23251	95.3801704527863	6
FBtr0339124	FBgn0033246	7860	13216.82957	102.333818711442	1
FBtr0339125	FBgn0033246	7814	12865.03757	100.196393295171	2
FBtr0339126	FBgn0033243	690	1.00008	0.0882063981453922	3
FBtr0339127	FBgn0033243	906	2.00008	0.134348742645642	1
FBtr0339128	FBgn0033236	2272	933.030529999998	24.9920548009242	2
FBtr0339129	FBgn0050381	1195	155.06703	7.89707023380255	2
FBtr0339130	FBgn0043825	1539	0	0	1
FBtr0339131	FBgn0051619	5180	3843.48758	45.1554483877509	7
FBtr0339132	FBgn0051619	5351	4298.56593999999	48.8880909977443	2
FBtr0339133	FBgn0265296	8681	1.47631	0.0103495684722318	3
FBtr0339134	FBgn0265296	7573	0.65269	0.00524509596921485	10
FBtr0339135	FBgn0039214	13311	4727.19941000001	21.6126328672968	5
FBtr0339136	FBgn0262858	314	29.28954	5.67671825249974	1
FBtr0339137	FBgn0039027	2597	0	0	1
FBtr0339138	FBgn0039029	2154	0	0	1
FBtr0339139	FBgn0039028	1696	0.23532	0.0084439845236826	1
FBtr0339140	FBgn0037837	2195	0	0	1
FBtr0339141	FBgn0039770	1600	0	0	1
FBtr0339142	FBgn0039767	2198	539.02976	14.9244897531559	1
FBtr0339143	FBgn0039707	769	0	0	2
FBtr0339144	FBgn0039705	2374	1309.5036	33.5691557400567	2
FBtr0339146	FBgn0000150	634	23577.77309	2263.22620371001	2
FBtr0339147	FBgn0039678	561	38.62184	4.18971552390224	1
FBtr0339148	FBgn0025457	1362	1535.35506	68.6034811816103	2
FBtr0339149	FBgn0003093	3412	1633.14578	29.1293214013868	2
FBtr0339150	FBgn0003093	3449	1582.89387	27.9301353120493	3
FBtr0339152	FBgn0038700	1536	0	0	2
FBtr0339153	FBgn0038702	1586	0	0	1
FBtr0339154	FBgn0027575	3985	62.0050900000004	0.946920357375382	3
FBtr0339155	FBgn0266053	4285	2024.57388	28.7539319179993	2
FBtr0339156	FBgn0038470	2994	565.15254	11.487574070134	2
FBtr0339157	FBgn0038470	2988	563.92189	11.4855764480766	3
FBtr0339158	FBgn0039380	1433	1.00016	0.0424754245108234	2
FBtr0339159	FBgn0039380	4649	1.00016	0.0130925539522499	3
FBtr0339160	FBgn0028717	3128	1581.01617000001	30.7598351908297	4
FBtr0339161	FBgn0028717	3161	1596.44400000001	30.7357369037077	5
FBtr0339162	FBgn0028717	2951	1552.01769000001	32.0067733456466	2
FBtr0339163	FBgn0011670	378	0.99996	0.160992359298377	1
FBtr0339164	FBgn0039031	895	0.31376	0.0213348197425187	2
FBtr0339165	FBgn0001297	3738	20235.13465	329.443723953617	3
FBtr0339167	FBgn0038652	2471	12.00118	0.295573599880208	1
FBtr0339168	FBgn0037670	948	229.59407	14.7389574927532	1
FBtr0339170	FBgn0038498	2829	0	0	2
FBtr0339171	FBgn0265197	544	0.31376	0.0351004846866806	1
FBtr0339173	FBgn0038494	2442	0.1961	0.00488704536997191	2
FBtr0339174	FBgn0265199	549	0	0	1
FBtr0339175	FBgn0265201	476	0	0	1
FBtr0339176	FBgn0037686	589	28946.75096	2990.87984970262	1
FBtr0339177	FBgn0037686	622	29460.82186	2882.49730703989	2
FBtr0339179	FBgn0037512	1820	0.44	0.0147128133468779	2
FBtr0339180	FBgn0037515	1418	2235.97855	95.9634469128515	1
FBtr0339181	FBgn0037515	1939	2258.79369999999	70.8946063773624	3
FBtr0339182	FBgn0039752	2048	0.59085	0.0175574614858455	1
FBtr0339183	FBgn0039757	813	32859.80247	2459.73793874714	3
FBtr0339185	FBgn0039751	1582	265.786229999999	10.2244612828006	2
FBtr0339188	FBgn0005632	9179	10635.86666	70.5166952556151	3
FBtr0339189	FBgn0005632	9379	10676.3562900001	69.2757058616343	5
FBtr0339190	FBgn0039872	2111	0	0	2
FBtr0339192	FBgn0038872	4645	2702.57061999999	35.4083565425408	1
FBtr0339193	FBgn0038873	2329	1	0.0261303332402882	1
FBtr0339194	FBgn0038874	3397	5.98044000000002	0.107140095112672	3
FBtr0339195	FBgn0038878	814	0.21571	0.0161272497209073	1
FBtr0339232	FBgn0040996	569	0	0	2
FBtr0339233	FBgn0003475	2212	464.934030000002	12.7914756654233	4
FBtr0339234	FBgn0003475	5598	772.601079999979	8.39917932401891	9
FBtr0339235	FBgn0054007	671	0.17649	0.0160070764741047	1
FBtr0339236	FBgn0265256	712	0	0	1
FBtr0339237	FBgn0031855	2722	0	0	1
FBtr0339238	FBgn0265257	494	0	0	1
FBtr0339239	FBgn0040608	452	0	0	2
FBtr0339240	FBgn0039452	615	0	0	1
FBtr0339241	FBgn0039453	749	0	0	1
FBtr0339242	FBgn0039451	4175	1715.05123999999	24.9997149534575	2
