geno_pos	Kronja_mature_oocyte	Kronja_activated_egg	Samuels_GSC_AHS0	Samuels_GSC_AHS0.5	Samuels_GSC_AHS5	Samuels_GSC_AHS9	Samuels_GSC_AHS18	Samuels_GSC_AHS28	Samuels_GSC_AHS38	Douka_S2_UTD2	dmel_em_0_2h	dmel_em_2_6h	dmel_em_6_12h	dmel_em_12_24h	dmel_larva	dmel_pupa	dmel_female_body	dmel_male_body	dmel_female_head	dmel_male_head	Dunn_em02	sum	group
3R_18739920	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	group1
3R_18739564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18739546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18739310	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	18	group3
3R_18743460	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	group2
3R_18743302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18745919	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	group2
3R_18745915	1	1	1	0	1	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	9	group3
3R_18745874	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	5	group2
3R_18746419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18758862	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	5	group2
3R_18758822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18793549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18792331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18792304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18792293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18792279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18792222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18792178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18849123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18848906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18848880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	group1
3R_18848843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18848828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18848801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18848748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18848570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18848564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18848482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18898159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	group1
3R_18899437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	group1
3R_18902251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18907124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18907141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18912842	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	group1
3R_18915071	0	0	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	0	14	group3
3R_18915294	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	3	group2
3R_18915456	1	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	15	group3
3R_18915549	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	5	group2
3R_18915576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18915609	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	3	group2
3R_18915624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	group1
3R_18915630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18915636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18915916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18915919	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	group1
3R_18920424	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20	group3
3R_18919796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	group1
3R_18919849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18919862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18919884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18919903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18920001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18920004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18920021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18928619	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	5	group2
3R_18929204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18929211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18929246	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	3	group2
3R_18929386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18931166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	group1
3R_18931232	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	3	group2
3R_18931376	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	group1
3R_18937558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	3	group2
3R_18937574	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	3	group2
3R_18937593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	4	group2
3R_18937614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18937619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	group1
3R_18937624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18943102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	3	group2
3R_18943113	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	6	group2
3R_18950434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18958542	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	3	group2
3R_18958573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	group1
3R_18958784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18958816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18958927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18958964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18959045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18959075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18959148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18959156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18959159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18959189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18959237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18959249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18959278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18959290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18959319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18959373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18959376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18959409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18959476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18959485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18959508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18959607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18959632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18959740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18959804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18959810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18959842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18981072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18981038	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	group1
3R_18981091	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	3	group2
3R_18981149	0	1	1	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	0	1	0	13	group3
3R_18981164	1	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	1	0	1	0	8	group3
3R_18984182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18984418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_18984448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19024092	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	group2
3R_19028826	1	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	9	group3
3R_19028985	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	7	group3
3R_19033558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19033608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19094168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19094050	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	4	group2
3R_19094043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19093986	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	3	group2
3R_19093872	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	7	group3
3R_19093838	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	11	group3
3R_19093813	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	5	group2
3R_19093748	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	group1
3R_19088227	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	group1
3R_19088095	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	3	group2
3R_19088082	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	group1
3R_19087979	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	3	group2
3R_19087967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19097020	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	group2
3R_19097024	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	group1
3R_19097277	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	6	group2
3R_19097316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19123946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19156897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19157372	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	group1
3R_19159820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19164385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19180207	1	0	1	1	0	1	0	1	1	0	1	0	0	0	0	1	1	0	1	1	0	11	group3
3R_19180198	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	group1
3R_19180474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19180930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19180969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19181060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19181064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19189395	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	group1
3R_19189401	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	group1
3R_19189419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19189437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	group1
3R_19189448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19189461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	group1
3R_19189470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19189663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19229475	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	group2
3R_19245844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	group1
3R_19245814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19256896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19256899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19256903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19256933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19256947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19256950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19256953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19256956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19256959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19256962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19256984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19257001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19257007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19257032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19257081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19257161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19257183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19257209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19257304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19257345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19257416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19257560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19257584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19257611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19257636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19326086	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	group1
3R_19326021	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	6	group2
3R_19325923	0	1	0	0	1	0	0	0	1	0	1	1	0	1	1	0	1	0	0	0	0	8	group3
3R_19325771	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	6	group2
3R_19325718	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	8	group3
3R_19325694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19377220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19377170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19377165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19377157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19387937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	group1
3R_19403144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19403134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19403126	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	group2
3R_19403112	1	1	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	6	group2
3R_19403059	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	4	group2
3R_19403477	1	1	1	0	1	0	1	0	1	0	1	1	1	0	0	0	0	0	1	1	0	11	group3
3R_19403533	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	group1
3R_19409186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19409198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19409203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19409225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19409246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19409277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19415642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	group1
3R_19415823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	group1
3R_19425109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19461111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19461287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19463587	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	5	group2
3R_19463590	0	0	1	1	0	1	0	1	1	1	1	0	0	0	1	0	0	0	0	0	1	9	group3
3R_19464582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19464611	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	5	group2
3R_19464686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19464749	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	group1
3R_19487154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19487297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	group1
3R_19487439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19491080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19509275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19524511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19524546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19524569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19524618	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	3	group2
3R_19569305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19569654	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	4	group2
3R_19585275	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	group1
3R_19585290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19585570	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	4	group2
3R_19600653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	group1
3R_19604001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19604015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	group1
3R_19603783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	group1
3R_19613389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19632714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19632513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	group1
3R_19632501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19619362	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	group2
3R_19619328	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	4	group2
3R_19627557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19627539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19627518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19624628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19624558	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	group1
3R_19624496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19624492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19624460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19624429	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	3	group2
3R_19625469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19625449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19625413	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	4	group2
3R_19625405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19625394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3R_19623348	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	group1
3R_19641156	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3	group2
